0 0
-3.6199 -54.3239
-84.7057 -46.0863
-88.2353 -89.0556
-95.747 -163.64
-96.9236 -179.447
-96.9236 -179.447
47.9641 -193.473
72.2176 -196.145
77.2851 -99.297
78.7329 -62.1163
64.8868 -59.8899
66.787 -7.23577
3.1674 -1.66979
